stepNum,id,divideFlag,cellAge,growthRate,LifeHistory,startVol,targetVol,lineage,pos,time,radius,length,orientation,cellType,X,Y
22,1258,True,2,0.076,2,3.641314358104863,5.7330433692449585,703,"[103.52182383419688, 41.62569948186528]",66.0,0.473403915753204,5.7330433692449585,63.00990195314686,1,718.901554404145,289.0673575129534
22,1447,False,1,NaN,1,5.701183481097246,5.701183481097246,1282,"[144.24231724137928, 42.435310344827585]",66.0,0.4705377219612739,5.701183481097246,-41.32114077662577,2,1001.6827586206896,294.6896551724138
22,1254,False,2,0.049,3,4.7630799449835735,7.419375952336155,1079,"[113.96799999999999, 42.796952380952376]",66.0,0.4310896400579794,5.980623060015644,50.985366508674886,2,791.4444444444445,297.2010582010582
22,1075,True,3,0.046,3,3.592326283059813,5.440096582028014,956,"[117.54327272727272, 42.52887272727272]",66.0,0.41921804422205694,5.440096582028014,53.6435260278548,2,816.2727272727273,295.3393939393939
22,1257,False,2,0.055,3,4.346296523452935,7.118375191809016,1101,"[132.39290322580644, 42.594967741935484]",66.0,0.3247441669415071,5.604121440935536,-61.4899892323115,2,919.3951612903226,295.7983870967742
22,1260,False,2,-0.077,3,3.541094305598727,1.7769150281188304,703,"[107.48627027027025, 43.23697297297297]",66.0,0.5458606486057728,3.6640817103528707,72.0813204908885,1,746.4324324324324,300.2567567567568
22,1263,False,2,0.107,2,2.5714213225257345,4.873951602706054,1101,"[134.40511475409835, 43.83383606557377]",66.0,0.39580753292465864,4.873951602706054,-58.70435782353034,2,933.3688524590164,304.4016393442623
22,1448,False,1,0.166,2,3.960495064135575,10.698283717741132,1282,"[144.25300934579437, 44.088224299065416]",66.0,0.36511029681640983,3.960495064135575,-32.14922094332047,2,1001.7570093457944,306.1682242990654
22,1092,False,3,-0.011,4,1.602589328848003,1.4023831304680698,959,"[197.64342857142856, 42.80228571428571]",66.0,0.28233360189402773,0.9806175116059367,57.68265746947832,0,1372.5238095238096,297.23809523809524
22,1449,False,1,0.041,3,4.7949476466651335,6.952140348558746,1282,"[148.1645153374233, 44.69830674846625]",66.0,0.5052221398435375,4.7949476466651335,-9.920114091384708,2,1028.920245398773,310.4049079754601
22,1450,False,1,0.028,2,5.644668112606067,6.67395591893165,1231,"[122.61599999999999, 44.55234782608695]",66.0,0.4429695144139324,5.644668112606067,55.83121657266174,2,851.5,309.39130434782606
22,1451,False,1,NaN,1,4.765418065515054,4.765418065515054,1282,"[131.53536, 44.18784]",66.0,0.35499848508928666,4.765418065515054,-66.80657548933046,2,913.44,306.86
22,1452,False,1,-0.003,2,2.3941912352189014,2.356101403563245,704,"[110.17178181818181, 44.08494545454545]",66.0,0.6112161855192839,2.3941912352189014,66.56571490206433,1,765.0818181818182,306.1454545454545
22,1267,False,2,0.141,2,3.787182892648426,8.84349715187798,1079,"[121.11333788395903, 46.90959726962457]",66.0,0.9385988008881426,8.84349715187798,46.30025025223413,2,841.0648464163822,325.76109215017067
22,1453,True,1,NaN,1,10.818189051941632,10.818189051941632,1282,"[135.67293385214006, 46.945400778210114]",66.0,2.1159867522950457,10.818189051941632,-77.4464790028968,2,942.1731517509728,326.00972762645915
22,1454,False,1,0.008,2,5.057131966414635,5.316164984833033,1231,"[121.66799999999999, 45.380399999999995]",66.0,0.33223339471945207,5.057131966414635,53.285402525080805,2,844.9166666666666,315.14166666666665
22,1455,False,1,0.017,3,3.7847503410818346,4.404301032267734,704,"[112.70511627906976, 45.32902325581395]",66.0,0.6167367004432394,3.7847503410818346,55.60239757836068,1,782.6744186046511,314.7848837209302
22,1456,False,1,0.033,2,4.554433204605663,5.540753538790872,1282,"[137.10052173913044, 45.725634782608694]",66.0,0.38902107061149294,4.554433204605663,-47.62446591874145,2,952.0869565217392,317.53913043478263
22,1266,False,2,0.004,6,4.0986759580918015,4.367001380224128,1101,"[138.51977142857143, 45.83588571428571]",66.0,0.37984899853724324,4.3567812850183225,-36.953359323679656,2,961.9428571428572,318.3047619047619
22,1457,True,1,NaN,1,6.106731354923643,6.106731354923643,1282,"[147.09784615384615, 46.99661538461538]",66.0,0.37215728612412335,6.106731354923643,15.219669146110206,2,1021.5128205128206,326.36538461538464
22,1264,False,2,-0.014,3,6.439435302530726,5.695989721041399,1079,"[118.04727272727271, 45.680727272727275]",66.0,0.40872658524327904,4.473632561748065,58.96900623767712,2,819.7727272727273,317.22727272727275
22,1458,False,1,NaN,1,0.767187853171443,0.767187853171443,1282,"[128.88, 44.928]",66.0,0.21039232461232718,0.767187853171443,-75.12755935152889,2,895.0,312.0
22,1459,False,1,0.032,2,3.2016183385869637,3.8735460288801478,1098,"[196.97321739130433, 45.94695652173912]",66.0,0.40118615211356395,3.2016183385869637,46.118380026631,2,1367.8695652173913,319.0760869565217
22,1460,False,1,-0.128,2,6.959208058551084,3.2337275149346816,1282,"[130.83184834123225, 45.81383886255924]",66.0,0.5957317073095015,6.959208058551084,-87.10371437602771,2,908.5545023696684,318.1516587677725
22,1271,True,2,0.079,2,3.8267572821158278,6.138897760212744,1101,"[143.04364664310955, 48.12296819787986]",66.0,2.8220986405100015,6.138897760212744,84.09882438983385,2,993.3586572438164,334.18727915194347
22,1095,True,3,0.041,3,4.427004763854544,6.376998274046404,956,"[124.4595744680851, 49.41276595744681]",66.0,1.9573198053530447,6.376998274046404,-19.80002388930521,2,864.3026004728132,343.1442080378251
22,1269,False,2,-0.092,6,4.4855516997409515,0.8538665001040853,1101,"[139.4645581395349, 48.14623255813953]",66.0,0.4553875524446303,4.838076445848576,-47.774800615893305,2,968.5038759689922,334.3488372093023
22,1461,False,1,0.067,2,3.431749289794279,5.122361675401642,1098,"[197.30492307692305, 47.99492307692307]",66.0,0.4310787919772959,3.431749289794279,29.63948114344554,2,1370.173076923077,333.2980769230769
22,1275,False,2,0.032,3,3.9042711032519746,5.212925920983028,1079,"[119.82640601503758, 48.22592481203007]",66.0,0.42763794999930105,4.177942935677294,53.92554687682139,2,832.1278195488721,334.90225563909775
22,1098,False,3,0.031,4,4.669999743130279,6.7502106792724215,963,"[149.16744827586206, 49.537655172413785]",66.0,0.43048156289051304,5.547688602166152,18.01700948138737,2,1035.8850574712644,344.01149425287355
22,1277,False,2,0.083,4,2.4824725938686987,6.722537939429055,1101,"[134.24030769230768, 49.75661538461538]",66.0,0.4485845147053482,4.7951650814859095,66.36880680427076,2,932.224358974359,345.53205128205127
22,1462,False,1,NaN,1,1.3013814253237168,1.3013814253237168,1282,"[135.4176, 48.9744]",66.0,0.300961652799161,1.3013814253237168,68.66144694932308,2,940.4,340.1
22,1278,False,2,0.066,4,4.295301206983914,9.528490941921783,1101,"[145.19314285714287, 50.89818633540372]",66.0,0.4721007594958577,5.144339423108883,34.24752427466791,2,1008.2857142857144,353.45962732919253
22,1463,False,1,NaN,1,0.9406185045858958,0.9406185045858958,1282,"[136.67759999999998, 49.435199999999995]",66.0,0.28375695094155523,0.9406185045858958,81.24993219452867,2,949.15,343.3
22,565,False,8,0.017,8,3.1910330209024758,4.7801625365420035,478,"[138.72192, 50.21759999999999]",66.0,0.43011568846076825,4.7801625365420035,-78.89597197576762,2,963.3466666666668,348.7333333333333
22,1280,False,2,0.003,6,5.58243979791342,5.851985322857406,1101,"[148.50573913043476, 52.43060869565217]",66.0,0.43783954352865967,5.586256363876929,2.6690258181526723,2,1031.2898550724638,364.1014492753623
22,1464,False,1,NaN,1,0.6001373223169443,0.6001373223169443,1098,"[197.028, 52.368]",66.0,0.26145515598389335,0.6001373223169443,-19.805344120013288,0,1368.25,363.6666666666667
22,1101,True,3,0.037,3,8.202511204039858,11.416543363336613,963,"[146.98827067669168, 55.747127819548865]",66.0,1.3707095923976518,11.416543363336613,-63.46492590662697,2,1020.751879699248,387.1328320802005
22,1465,False,1,0.066,2,5.735460876347959,8.516140459875897,1282,"[140.80186046511628, 54.76437209302325]",66.0,0.5544031065959513,5.735460876347959,37.164641027988665,2,977.7906976744188,380.3081395348837
22,1466,False,1,0.002,2,3.970070095169448,4.006037587209442,1282,"[141.83373913043476, 54.31930434782608]",66.0,0.41875008600536073,3.970070095169448,43.63416603554279,2,984.9565217391304,377.2173913043478
22,1467,True,1,NaN,1,4.038264894337161,4.038264894337161,1282,"[144.98224390243902, 54.12058536585365]",66.0,0.4163559874941762,4.038264894337161,-65.60248571444855,2,1006.8211382113822,375.8373983739837
22,1282,False,2,-0.084,2,9.210374058319676,5.572441110424492,1101,"[145.45927559055116, 55.18714960629921]",66.0,0.3169074145919404,5.572441110424492,-62.90665876262395,2,1010.1338582677164,383.244094488189
22,1468,False,1,NaN,1,3.999786711066584,3.999786711066584,1285,"[193.02092307692305, 60.06793846153845]",66.0,0.5241629855011967,3.999786711066584,-40.22896167847162,2,1340.423076923077,417.1384615384615
22,1469,False,1,0.09,5,3.4472180549161884,13.263120905687988,1105,"[112.93859154929577, 60.939380281690134]",66.0,0.5518612540253949,3.4472180549161884,48.82536274364493,1,784.2957746478874,423.1901408450704
22,1470,False,1,0.026,2,3.3937894856445525,3.9640924187531366,633,"[34.51423255813953, 61.33060465116279]",66.0,0.5310086448861541,3.3937894856445525,-38.29485855916199,1,239.68217054263565,425.90697674418607
22,1471,True,1,NaN,1,2.472727606680021,2.472727606680021,1285,"[193.32287999999997, 62.01407999999999]",66.0,0.4093426713532613,2.472727606680021,1.794517474980473,2,1342.52,430.6533333333333
22,1472,False,1,0.098,3,3.779783046826224,9.091218234412713,633,"[32.35199999999999, 62.75692307692307]",66.0,0.4372376645411475,3.779783046826224,-18.900058601355845,1,224.66666666666663,435.8119658119658
22,1473,False,1,NaN,1,3.022547988455787,3.022547988455787,1105,"[115.11899999999999, 62.809875]",66.0,0.5713430246974841,3.022547988455787,42.5563318016747,1,799.4375,436.1796875
22,1474,False,1,NaN,1,2.507606218046308,2.507606218046308,1285,"[192.1152, 62.71872]",66.0,0.3987765416920521,2.507606218046308,2.7186354327131284,2,1334.1333333333334,435.5466666666667
22,1475,False,1,0.1,3,3.8008851616730475,9.312022155784724,633,"[33.511466666666664, 64.34133333333334]",66.0,0.480182619484009,3.8008851616730475,-0.104501243604677,1,232.7185185185185,446.8148148148149
22,1285,False,2,0.117,2,1.1866616034733866,2.3948065066219937,1106,"[120.26169863013698, 63.229808219178075]",66.0,0.4125449998505536,2.3948065066219937,-75.41285398442243,1,835.1506849315068,439.0958904109589
22,1476,False,1,NaN,1,5.212674718617431,5.212674718617431,1285,"[195.48, 65.080125]",66.0,0.3940323679238441,5.212674718617431,24.991686218917632,2,1357.5,451.9453125
22,1477,False,1,NaN,1,2.5782347901338487,2.5782347901338487,1285,"[193.8215593220339, 64.13613559322033]",66.0,0.3157622467779324,2.5782347901338487,31.88671136797817,2,1345.9830508474577,445.3898305084746
22,1286,False,2,-0.023,2,3.8576447482274467,3.368411044925721,1106,"[117.65752066115702, 63.918148760330574]",66.0,0.4874396323158927,3.368411044925721,-77.1848250407682,1,817.0661157024794,443.87603305785126
22,1478,True,1,NaN,1,4.50084177712243,4.50084177712243,1285,"[196.8546976744186, 65.31237209302324]",66.0,0.4174700911496235,4.50084177712243,29.23997870194068,2,1367.046511627907,453.5581395348837
22,1479,False,1,0.047,2,9.3780361370621,12.460708047905747,1285,"[195.03048648648647, 67.02956756756757]",66.0,0.46194134288634614,9.3780361370621,45.12303342060866,2,1354.3783783783783,465.4831081081081
22,1287,False,2,0.031,2,3.432335509877956,4.140697957424247,1106,"[119.55980487804877, 64.77541463414633]",66.0,0.42326734102599806,4.140697957424247,-70.39447690056407,1,830.2764227642276,449.8292682926829
22,1107,False,3,0.098,4,0.9237414752002712,2.989242347231756,966,"[197.91490909090908, 64.90472727272729]",66.0,0.1771230992398904,1.7076352440525442,-4.209359284772749,2,1374.409090909091,450.7272727272728
22,830,False,5,-0.012,5,3.9149995494546426,3.280607217644371,355,"[32.27310891089108, 65.7837623762376]",66.0,0.4273687808042338,3.280607217644371,13.897230972468057,1,224.1188118811881,456.8316831683168
22,1289,False,2,0.184,3,3.262191743196669,17.08024249696056,1106,"[118.70699999999998, 67.329]",66.0,0.5441149890816935,3.597240541668921,33.847763215677865,1,824.3541666666666,467.5625
22,1480,False,1,-0.069,3,6.977784044407929,3.7581110810024985,633,"[35.34338755980862, 69.0200956937799]",66.0,0.42180136809236685,6.977784044407929,31.881888623967697,1,245.44019138755985,479.3062200956938
22,1291,False,2,0.035,3,6.006220531151386,8.248623885537286,833,"[34.592432432432425, 70.21621621621621]",66.0,0.4251361745145567,7.182976970970555,33.93609797452029,1,240.2252252252252,487.6126126126126
22,1481,False,1,0.011,2,3.1787800501941135,3.402112209989453,633,"[36.69866666666666, 68.78399999999999]",66.0,0.45566973092090807,3.1787800501941135,33.65665160877,1,254.85185185185185,477.6666666666667
22,1290,False,2,0.037,5,0.5643624367372442,0.9837072735321213,1107,"[197.53919999999997, 68.00914285714285]",66.0,0.34867162856090217,1.3680731343500705,66.17677972591895,2,1371.8,472.2857142857143
22,1292,False,2,0.024,2,6.5105688364057315,7.512261416918551,1106,"[122.08628571428571, 71.2842077922078]",66.0,0.5732039293177827,7.512261416918551,38.94002366901901,1,847.8214285714286,495.0292207792208
22,1293,False,2,0.041,4,2.426249478978901,3.9697746187071523,833,"[38.17632989690721, 71.08849484536081]",66.0,0.4548859106655071,2.8670310169581628,36.25279822123638,1,265.11340206185565,493.6701030927835
22,1294,False,2,0.061,5,1.9820928527290742,4.980198407974044,835,"[37.467, 72.576]",66.0,0.39933474781071543,1.130889489191499,-13.463838925520252,1,260.1875,504.0
22,1482,False,1,0.036,3,3.4157204561075876,4.732025345965921,1296,"[38.584799999999994, 74.268]",66.0,0.3873859076322256,3.4157204561075876,-2.3946589562539686,1,267.95,515.75
22,1296,False,2,0.022,4,2.73821921256473,3.578628041621894,835,"[37.143, 75.0195]",66.0,0.477891737531625,4.484315817245259,-5.557650541794232,1,257.9375,520.96875
22,1483,False,1,0.023,2,2.980304869823191,3.413847499407796,1296,"[38.16981818181818, 77.35090909090908]",66.0,0.39250536878964615,2.980304869823191,-11.432557365188469,1,265.0681818181818,537.1590909090909
22,835,False,5,0.036,6,3.838087175374264,7.282484517616683,266,"[35.72468965517241, 79.76275862068965]",66.0,0.679323571214682,6.2874250762782085,-36.11417794902419,1,248.088122605364,553.9080459770115
22,482,False,9,0.021,11,4.405772778441766,8.809343509434266,415,"[111.20269306930693, 84.66867326732672]",66.0,0.8412474368001455,7.455318310553237,-1.773574871609617,1,772.2409240924093,587.976897689769
22,1484,False,1,0.094,4,2.341240047308842,7.247934158707411,635,"[72.44999999999999, 84.90599999999999]",66.0,0.5103802826781176,2.341240047308842,49.61817001304422,1,503.125,589.625
22,1485,False,1,0.079,3,4.197482014168414,8.550188180281186,1299,"[114.04196407185627, 85.78088622754491]",66.0,0.5428195817240176,4.197482014168414,-64.92986887413745,1,791.9580838323353,595.7005988023952
22,1486,False,1,NaN,1,3.456717233948468,3.456717233948468,635,"[74.21128767123288, 86.7491506849315]",66.0,0.5784452124520635,3.456717233948468,38.08465750756021,1,515.3561643835617,602.4246575342465
22,1487,False,1,NaN,1,2.730008408385644,2.730008408385644,1299,"[112.01048275862068, 87.87310344827586]",66.0,0.44328452284717734,2.730008408385644,-19.920438551861608,1,777.8505747126437,610.2298850574713
22,1488,False,1,-0.007,5,6.123767282069463,5.473666591752691,635,"[76.51394833948338, 90.11477490774908]",66.0,0.6313150812441732,6.123767282069463,41.85386903710636,1,531.3468634686346,625.7970479704798
22,1489,False,1,0.024,2,9.529530284016518,11.009359727042664,1299,"[110.95845161290322, 92.51096774193547]",66.0,0.4751627893285986,9.529530284016518,10.459412294416996,1,770.5448028673835,642.4372759856631
22,1490,False,1,0.025,2,6.967355608415266,8.109139694583035,1299,"[112.19746153846152, 92.46530769230768]",66.0,0.4182609080948332,6.967355608415266,9.349770968534486,1,779.1490384615385,642.1201923076923
22,1491,False,1,0.056,3,4.138965030966564,6.863308330351571,486,"[96.93368674698795, 101.38554216867469]",66.0,0.639396266767549,4.138965030966564,53.10738905978747,1,673.1506024096385,704.066265060241
22,1109,False,3,0.004,5,6.873965544855749,7.286536273500564,968,"[103.64753757225432, 102.1908901734104]",66.0,0.46303949433964053,5.565244325673822,-57.321269987466586,1,719.7745664739884,709.6589595375723
22,1492,True,1,NaN,1,5.828226005561185,5.828226005561185,486,"[98.73625263157895, 104.20143157894735]",66.0,0.8320995552519919,5.828226005561185,-27.0854934722464,1,685.6684210526316,723.6210526315789
22,1299,False,2,0.035,4,3.6557739491920658,5.53522423920904,1111,"[104.56170491803279, 103.1535737704918]",66.0,0.41506614878750736,4.153364285525119,-53.426744863075086,1,726.1229508196722,716.344262295082
22,1493,False,1,NaN,1,0.8792258412944878,0.8792258412944878,486,"[98.4744, 103.37039999999999]",66.0,0.3054701294725885,0.8792258412944878,-59.93141717813756,1,683.85,717.85
22,1301,False,2,-0.011,5,4.992180582199587,4.241665514775113,1112,"[96.44920231213872, 105.27315606936415]",66.0,0.4782031306744583,4.993190915790942,-45.53253782866407,1,669.7861271676301,731.0635838150289
22,1302,True,2,0.066,2,3.5392004483000132,5.253055861944791,1111,"[100.19471999999999, 105.57167999999999]",66.0,1.1341353995982415,5.253055861944791,-53.92929371832789,1,695.7966666666666,733.1366666666667
22,1112,False,3,0.024,4,3.163312787324489,4.198091857044999,968,"[102.29142857142857, 106.36685714285713]",66.0,0.47895324359986424,3.6770376911569507,-55.2142514687026,1,710.3571428571429,738.6587301587301
22,1305,False,2,0.028,2,3.8862980755997834,4.599366413424312,1155,"[129.41008695652172, 107.43026086956522]",66.0,0.4335794127702472,4.599366413424312,-8.857443248865847,2,898.6811594202899,746.0434782608696
22,1113,False,3,0.015,8,2.7560024618968417,3.9526052502466746,968,"[104.4416842105263, 107.50547368421051]",66.0,0.5357499543495289,3.783034680205997,9.173238202558034,1,725.2894736842105,746.5657894736842
22,1494,False,1,0.046,3,3.635638336718232,5.478544916692537,1357,"[127.26244660194173, 107.24784466019418]",66.0,0.3815475820834111,3.635638336718232,-54.187249926327326,2,883.7669902912621,744.7766990291262
22,1114,False,3,0.061,4,5.872860922387246,12.275943123758335,842,"[95.97209302325581, 110.65637209302325]",66.0,0.7098728912900182,8.708783800283006,17.505044064689457,1,666.4728682170543,768.4470284237726
22,1306,False,2,0.042,3,3.4209511408547146,4.990108116491615,1155,"[127.2906168224299, 108.69577570093458]",66.0,0.3799382100763438,3.823430176790706,-50.879591122779765,2,883.9626168224299,754.8317757009346
22,1495,False,1,0.026,2,3.9679102511177566,4.630194845347393,1357,"[123.83539199999998, 108.292608]",66.0,0.4216332416409511,3.9679102511177566,81.02122027567373,2,859.968,752.032
22,1496,False,1,-0.043,3,3.141186747884764,2.1427694902740257,1322,"[170.24426666666665, 108.81813333333332]",66.0,0.7574580944444352,3.141186747884764,84.19885730516384,2,1182.2518518518518,755.6814814814815
22,1497,False,1,NaN,1,5.193837192345977,5.193837192345977,1357,"[120.98262857142856, 109.95154285714285]",66.0,1.6662237767594934,5.193837192345977,-21.326748530974807,2,840.1571428571428,763.552380952381
22,1498,True,1,NaN,1,9.158888216523145,9.158888216523145,1357,"[116.60346268656716, 111.8369552238806]",66.0,0.5484110461782644,9.158888216523145,-28.313985462623645,2,809.7462686567164,776.6455223880597
22,1307,False,2,0.018,3,3.6546785084835887,4.2862778703923095,983,"[166.72700826446282, 109.54234710743802]",66.0,0.4425873985922968,3.622743790998619,89.09694093035523,2,1157.8264462809918,760.7107438016529
22,1116,False,3,0.1,5,4.065669921752991,18.1865892627792,1004,"[123.88852173913043, 110.0535652173913]",66.0,0.3635875152372738,3.7702346437596144,-67.5140987409928,2,860.3369565217391,764.2608695652174
22,1311,False,2,0.003,3,4.829249059350669,4.970123053716677,977,"[65.47575903614457, 113.51942168674698]",66.0,1.9892424005253586,10.636129514924784,26.99811295423413,2,454.6927710843373,788.3293172690763
22,1499,True,1,NaN,1,11.457714915730161,11.457714915730161,1357,"[117.96973182552503, 114.1357027463651]",66.0,1.7466104353429501,11.457714915730161,-13.02018364927948,2,819.2342487883683,792.6090468497576
22,1500,False,1,0.033,2,3.1829938579255628,3.8735163130228942,1322,"[173.23631999999998, 110.31408]",66.0,0.4170714685782698,3.1829938579255628,60.42531883553279,2,1203.03,766.07
22,1308,False,2,0.053,5,2.567730931053268,5.696028002836717,983,"[170.23371428571423, 110.22171428571428]",66.0,0.3425024905140661,3.2596153792839737,73.64962454979721,2,1182.178571428571,765.4285714285714
22,1501,True,1,NaN,1,6.795703460025098,6.795703460025098,1322,"[176.58333658536583, 112.42536585365853]",66.0,0.4776811244821568,6.795703460025098,28.66160877024164,2,1226.2731707317073,780.7317073170732
22,1502,False,1,0.051,4,3.0118613085871084,5.580070098668069,1357,"[125.55116883116881, 110.692987012987]",66.0,0.3838327174216514,3.0118613085871084,-75.3832251008667,2,871.8831168831168,768.7012987012987
22,857,True,5,0.044,5,4.6055078161353205,8.95793212316091,731,"[68.01095593220339, 113.91229830508473]",66.0,0.7223876028277576,8.95793212316091,33.34536690583455,2,472.2983050847458,791.0576271186441
22,1503,False,1,0.018,2,3.856135172600746,4.305082420768746,1322,"[163.6117894736842, 110.77515789473684]",66.0,0.41873487450083324,3.856135172600746,-78.43763729547214,2,1136.1929824561405,769.2719298245614
22,1504,False,1,0.035,2,3.343929485117805,4.124967641258555,1322,"[167.388, 110.74799999999999]",66.0,0.30429902996878205,3.343929485117805,87.9102150632851,2,1162.4166666666667,769.0833333333334
22,1129,True,3,0.188,3,2.0803737478843645,11.283736882867997,1004,"[120.87620537897308, 116.35059168704156]",66.0,1.3106986793440594,11.283736882867997,1.4594553770067842,2,839.4180929095354,807.9902200488998
22,1505,False,1,0.004,3,3.5328145462381664,3.67232830617535,1322,"[173.42120930232554, 111.8461395348837]",66.0,0.32734133282579814,3.5328145462381664,52.97791214878505,2,1204.313953488372,776.7093023255813
22,1506,False,1,NaN,1,0.665107510106449,0.665107510106449,1357,"[123.75359999999999, 111.22559999999999]",66.0,0.28991364231439676,0.665107510106449,45.0,2,859.4,772.4
22,1507,False,1,0.047,3,3.349714868719219,5.0957966168305,1322,"[170.73279999999997, 111.56479999999999]",66.0,0.3661423965759022,3.349714868719219,71.32501301342786,2,1185.6444444444444,774.7555555555556
22,1508,True,1,NaN,1,7.470619153770235,7.470619153770235,1322,"[166.8681888412017, 111.91766523605149]",66.0,0.47731776210584015,7.470619153770235,83.27888632622205,2,1158.8068669527895,777.206008583691
22,169,False,16,-0.005,16,2.0627780492716634,1.6514760316368775,26,"[177.8605714285714, 111.78171428571429]",66.0,0.3499154338763592,1.6514760316368775,56.97904403831407,2,1235.142857142857,776.2619047619048
22,1318,False,2,0.011,4,2.530807603626427,2.880528500680865,977,"[64.70933333333333, 113.04355555555556]",66.0,0.33348413607449395,3.325681876131651,10.877035592327866,2,449.3703703703704,785.0246913580247
22,1313,False,2,0.153,3,1.265920538912691,5.032858290198999,1155,"[124.64715789473682, 112.21642105263157]",66.0,0.42219390728367817,4.177094694691067,-62.42704847336959,2,865.6052631578947,779.280701754386
22,1317,False,2,-0.003,4,6.420772391824952,6.176807644379821,1155,"[122.16857142857141, 113.03314285714285]",66.0,0.32161171865567423,3.593325527194447,-25.23821879721728,2,848.3928571428571,784.952380952381
22,1509,False,1,0.077,3,2.521084332067374,5.062010703543771,1322,"[175.46514285714287, 112.49599999999998]",66.0,0.33597567134054945,2.521084332067374,33.74741140032054,2,1218.5079365079366,781.2222222222222
22,1510,False,1,0.03,2,4.134548828870657,4.936053819822276,1348,"[79.17691603053434, 113.26424427480914]",66.0,0.4242606315682443,4.134548828870657,-50.86002151543117,2,549.8396946564885,786.5572519083969
22,1511,True,1,NaN,1,5.988721862925433,5.988721862925433,1322,"[173.51999999999998, 114.05134883720929]",66.0,1.2625765931694357,5.988721862925433,56.49526568491072,2,1205.0,792.0232558139535
22,1512,False,1,0.035,2,5.140293756743229,6.34834871803408,1348,"[80.07344262295082, 114.0055081967213]",66.0,0.36014640965710826,5.140293756743229,-45.04841681144568,2,556.0655737704918,791.7049180327868
22,1513,False,1,0.097,3,4.361007794867117,10.42269436429381,1357,"[124.49014925373133, 113.86853731343282]",66.0,0.4648283446009621,4.361007794867117,-38.025850553140415,2,864.5149253731344,790.7537313432836
22,1514,False,1,NaN,1,0.7247841057859921,0.7247841057859921,1322,"[163.248, 113.37599999999999]",66.0,0.20922714928995234,0.7247841057859921,-45.0,0,1133.6666666666667,787.3333333333334
22,980,False,4,0.04,5,3.881109633576394,7.1024132229441586,853,"[172.16929608938545, 115.16621229050278]",66.0,0.4116811999053407,5.923490214745404,49.00046925080674,2,1195.6201117318435,799.7653631284916
22,1515,False,1,0.0,2,0.783100525884016,0.7839971371976409,1358,"[34.3872, 113.61599999999999]",66.0,0.16077136433471095,0.783100525884016,-64.32990412704505,0,238.8,789.0
22,1516,False,1,-0.001,3,3.3231607281283426,3.2980881244752474,1348,"[81.2448, 114.71415652173911]",66.0,0.46319322770841437,3.3231607281283426,-36.46320296060326,2,564.2,796.6260869565217
22,1517,False,1,0.035,2,4.257916140819998,5.24432328294406,1357,"[122.40285148514852, 115.53932673267326]",66.0,0.3366429335914895,4.257916140819998,-11.771510503697622,2,850.019801980198,802.3564356435644
22,1319,False,2,0.026,3,4.628354881410151,5.836381765731462,977,"[64.4726511627907, 115.99032558139534]",66.0,0.4827241795988348,4.8187449451001285,25.26565710775064,3,447.7267441860465,805.4883720930233
22,1518,False,1,NaN,1,1.466678631022667,1.466678631022667,1349,"[97.9461818181818, 114.63185454545453]",66.0,0.5187097231789762,1.466678631022667,48.43996118688355,1,680.1818181818181,796.0545454545454
22,1519,False,1,0.064,3,2.373906634563208,4.241717938759235,1322,"[176.13899999999998, 115.065]",66.0,0.3678665826005345,2.373906634563208,-12.121848314226064,2,1223.1875,799.0625
22,1520,False,1,0.035,2,3.8416060132688803,4.744808625890354,1348,"[75.73642105263157, 114.99753383458646]",66.0,0.46896315617366446,3.8416060132688803,-68.07851447087279,2,525.9473684210526,798.593984962406
22,1521,False,1,NaN,1,1.4965012034234548,1.4965012034234548,1357,"[118.719, 115.55999999999999]",66.0,0.27826073571030074,1.4965012034234548,8.432547077661269,2,824.4375,802.5
22,1522,False,1,NaN,1,3.362391487752726,3.362391487752726,1349,"[98.99336170212766, 116.44187234042552]",66.0,0.5786895920720763,3.362391487752726,23.944929884648975,1,687.4539007092199,808.6241134751773
22,1133,False,3,-0.041,4,4.566177133256867,2.8053492906163484,1004,"[119.95944827586206, 115.96468965517239]",66.0,0.3460610093196081,2.3157824051874254,12.032231137060084,2,833.051724137931,805.3103448275862
22,1523,False,1,-0.114,3,8.410946935605589,3.0083651982302184,1348,"[74.43298841698842, 116.69226254826253]",66.0,0.5161659985376925,8.410946935605589,-72.65966776349963,2,516.8957528957529,810.3629343629343
22,1524,True,1,NaN,1,4.1916914339606395,4.1916914339606395,1348,"[77.97963636363636, 117.27054545454544]",66.0,1.6678288316272094,4.1916914339606395,-33.94641743172018,2,541.5252525252525,814.3787878787879
22,1525,True,1,NaN,1,6.063244107291583,6.063244107291583,1322,"[179.28884916201113, 117.17979888268157]",66.0,0.7560705581653532,6.063244107291583,45.79580092576028,2,1245.0614525139663,813.7486033519554
22,1526,False,1,0.04,3,4.115101072674112,5.909618903874356,1357,"[114.47654399999999, 117.59270399999998]",66.0,0.4204539263832518,4.115101072674112,-21.517922664417515,2,794.976,816.616
22,1527,True,1,NaN,1,10.18572224624704,10.18572224624704,1357,"[124.31721501706484, 120.11811604095563]",66.0,0.45266214881139555,10.18572224624704,15.862817944693616,2,863.3139931740615,834.1535836177475
